Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%,SMA_10,WMA_10,Momentum_10,Lowest_10,Highest_10,Stoch_K%_10,Stoch_D%_10,Change,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI_10,MACD,Williams_R%_10,AD_Oscillator,Typical_Price,SMA_Typical,Mean_Deviation,CCI_10
2023-12-31,0.089544,0.089992,0.090867,0.088198,"749,30M","-0,50%",,,,,,,,,0.0,0.0,,,,,0.0,,,0.08953633333333333,,,
2023-12-30,0.089992,0.090978,0.091394,0.089237,"721,13M","-1,08%",,,,,,,,0.00044800000000000395,0.00044800000000000395,0.0,,,,,3.5737891737885885e-05,,0.8576726935558643,0.09020766666666667,,,
2023-12-29,0.090973,0.091773,0.092986,0.089279,"1,20B","-0,87%",,,,,,,,0.0009809999999999958,0.0009809999999999958,0.0,,,,,0.00014158680530189371,,0.8076611815484206,0.09107933333333333,,,
2023-12-28,0.091773,0.093612,0.094891,0.091127,"1,43B","-1,96%",,,,,,,,0.0007999999999999952,0.0007999999999999952,0.0,,,,,0.00028672100475743423,,1.0409139213602554,0.092597,,,
2023-12-27,0.093609,0.091364,0.093841,0.089609,"1,18B","2,46%",,,,,,,,0.0018360000000000043,0.0018360000000000043,0.0,,,,,0.0005436241980088519,,0.4886578449905483,0.092353,,,
2023-12-26,0.091366,0.094345,0.094387,0.088005,"1,67B","-3,16%",,,,,,,,-0.002242999999999995,0.0,0.002242999999999995,,,,,0.0005597777061344955,,0.12190535882168616,0.09125266666666666,,,
2023-12-25,0.094345,0.091717,0.095303,0.091296,"1,25B","2,87%",,,,,,,,0.0029789999999999955,0.0029789999999999955,0.0,,,,,0.0008036953810918179,,0.9825305714998751,0.09364800000000001,,,
2023-12-24,0.091716,0.093463,0.094834,0.090587,"1,64B","-1,88%",,,,,,,,-0.0026289999999999925,0.0,0.0026289999999999925,,,,,0.0007759192531399395,,0.11514009889333723,0.092379,,,
2023-12-23,0.093474,0.095029,0.095029,0.09214,"1,08B","-1,64%",,,,,,,,0.0017579999999999957,0.0017579999999999957,0.0,,,,,0.0008855542611190675,,1.1467635860159202,0.09354766666666665,,,
2023-12-22,0.095031,0.094961,0.095577,0.092114,"1,89B","0,08%",0.09218230000000001,0.09293634545454546,,0.088005,0.095577,92.78922345483372,,0.0015570000000000028,0.0015570000000000028,0.0,0.0010358999999999993,0.0004871999999999987,2.1262315270936,68.01260586960808,0.00108556397664554,7.210776545166288,0.607276927519491,0.09424066666666668,0.09208413333333335,0.0012521066666666691,114.82159844386692
2023-12-21,0.094956,0.09148,0.097625,0.090654,"2,55B","3,80%",0.0927235,0.09344065454545454,0.005412,0.088005,0.097625,72.25571725571723,,-7.500000000000562e-05,0.0,7.500000000000562e-05,0.0010358999999999993,0.0004946999999999993,2.093996361431172,67.6793414347315,0.0012239127397885435,27.744282744282785,0.372113039736049,0.09441166666666667,0.09257166666666668,0.0011173333333333341,109.7852028639614
